base_ad_number,version_order,ad_number,version_label,issue_date,is_emergency,is_correction,correction_date,previous_version,next_version,latest_version,is_latest_version,file_instance_id,relative_path
2021-0190,1,2021-0190,2021-0190,2021-08-31,False,False,,,,2021-0190,True,2044d926ccc83f2d,2021-0190__AD_2021-0190_1__EASA_AD_2021_0190_superseded.pdf
2021-0198,1,2021-0198,2021-0198,2021-09-10,False,False,,,,2021-0198,True,832c49539986ebbb,2021-0198__AD_2021-0198_1__EASA_AD_2021_0198_superseded.pdf
2021-0201,1,2021-0201,2021-0201,2021-09-20,False,False,,,,2021-0201,True,c89d9c9a033a2dbb,2021-0201__AD_2021-0201_1__EASA_AD_2021_0201.pdf
2021-0204,1,2021-0204,2021-0204,2021-09-28,False,False,,,,2021-0204,True,ec57433b71b8c9db,2021-0204__AD_2021-0204_1__EASA_AD_2021_0204_Superseded.pdf
2021-0205,1,2021-0205,2021-0205,2021-09-28,False,False,,,,2021-0205,True,a5457ab4880d7cc4,2021-0205__AD_2021-0205_1__EASA_AD_2021_0205_Superseded.pdf
2021-0206,1,2021-0206,2021-0206,2021-09-29,False,False,,,,2021-0206,True,29a8916a7339cb75,2021-0206__AD_2021-0206_1__EASA_AD_2021_0206_superseded.pdf
2021-0207,1,2021-0207,2021-0207,2021-09-29,False,False,,,,2021-0207,True,9795f089bcfe6ea9,2021-0207__AD_2021-0207_1__EASA_AD_2021_0207_superseded.pdf
2021-0208,1,2021-0208,2021-0208,2021-09-29,False,False,,,,2021-0208,True,15b6ce056d5305e0,2021-0208__AD_2021-0208_1__EASA_AD_2021_0208_superseded.pdf
2021-0209,1,2021-0209,2021-0209,2021-09-29,False,False,,,,2021-0209,True,5442aea8a535a25d,2021-0209__AD_2021-0209_1__EASA_AD_2021_0209_superseded.pdf
2021-0210,1,2021-0210,2021-0210,2021-09-23,False,False,,,,2021-0210,True,7b1dae75702527c8,2021-0210__AD_2021-0210_1__EASA_AD_2021_0210.pdf
2021-0219,1,2021-0219,2021-0219,2021-10-12,False,False,,,,2021-0219,True,28ece0c3d2d8ecaa,2021-0219__AD_2021-0219_1__EASA_AD_2021_0219.pdf
2021-0220,1,2021-0220,2021-0220,2021-10-15,False,False,,,,2021-0220,True,ce3028a4e69e8f7d,2021-0220__AD_2021-0220_1__EASA_AD_2021_0220.pdf
2021-0221,1,2021-0221,2021-0221,2021-10-15,False,False,,,,2021-0221,True,8aaaf372db377584,2021-0221__AD_2021-0221_1__EASA_AD_2021_0221.pdf
2021-0226,1,2021-0226,2021-0226,2021-10-22,False,False,,,,2021-0226,True,9c5093f0a3b490d1,2021-0226__AD_2021-0226_1__EASA_AD_2021_0226.pdf
2021-0227,1,2021-0227,2021-0227,2021-10-25,False,False,,,,2021-0227,True,11a7c4f2f5b93689,2021-0227__AD_2021-0227_1__EASA_AD_2021_0227_superseded.pdf
2021-0228,1,2021-0228,2021-0228,2021-10-26,False,False,,,,2021-0228,True,92dbe1604af189f7,2021-0228__AD_2021-0228_1__EASA_AD_2021_0228.pdf
2021-0229,1,2021-0229,2021-0229,2021-11-19,False,False,,,,2021-0229,True,ebd83eb52781b90e,2021-0229__AD_2021-0229_1__EASA_AD_2021_0229.pdf
2021-0233,1,2021-0233,2021-0233,2021-11-10,False,False,,,,2021-0233,True,cbbf0ca65383f88b,2021-0233__AD_2021-0233_1__EASA_AD_EASA_AD_2021_0233.pdf
2021-0234,1,2021-0234R1,2021-0234R1,,False,False,,,,2021-0234R1,True,df10149fa9151a4a,2021-0234R1__AD_2021-0234R1_1__EASA_AD_2021_0234_R1.pdf
2021-0236,1,2021-0236,2021-0236,2021-11-12,False,False,,,,2021-0236,True,5fcc90bb570d055e,2021-0236__AD_2021-0236_1__EASA_AD_2021_0236.pdf
2021-0241,1,2021-0241,2021-0241,2021-11-22,False,False,,,,2021-0241,True,062afde73fd4b9f3,2021-0241__AD_2021-0241_1__EASA_AD_2021_0241_superseded.pdf
2021-0242,1,2021-0242,2021-0242,2021-11-22,False,False,,,,2021-0242,True,3d05d4995d986ef5,2021-0242__AD_2021-0242_2__EASA_AD_2021_0242.pdf
2021-0246,1,2021-0246R1,2021-0246R1,,False,False,,,,2021-0246R1,True,a6dec23d7584e44c,2021-0246R1__AD_2021-0246R1_1__EASA_AD_2021_0246R1_superseded.pdf
2021-0247,1,2021-0247R1,2021-0247R1,,False,False,,,,2021-0247R1,True,189c6ab1af166ee0,2021-0247R1__AD_2021-0247R1_1__EASA_AD_2021_0247R1_superseded.pdf
2021-0248,1,2021-0248R1,2021-0248R1,,False,False,,,,2021-0248R1,True,3a1014a97788d0d2,2021-0248R1__AD_2021-0248R1_2__EASA_AD_2021_0248R1_superseded.pdf
2021-0249,1,2021-0249R1,2021-0249R1,,False,False,,,,2021-0249R1,True,9a2f3f7d54295475,2021-0249R1__AD_2021-0249R1_1__EASA_AD_2021_0249R1_superseded.pdf
2021-0250,1,2021-0250R1,2021-0250R1,,False,False,,,,2021-0250R1,True,2aafc1723a2d4753,2021-0250R1__AD_2021-0250R1_1__EASA_AD_2021_0250R1_superseded.pdf
2021-0251,1,2021-0251R1,2021-0251R1,,False,False,,,,2021-0251R1,True,2e29fd792199f332,2021-0251R1__AD_2021-0251R1_1__EASA_AD_2021_0251R1_superseded.pdf
2021-0252,1,2021-0252R1,2021-0252R1,,False,False,,,,2021-0252R1,True,8138620ce0a34957,2021-0252R1__AD_2021-0252R1_1__EASA_AD_2021_0252R1.pdf
2021-0253,1,2021-0253R1,2021-0253R1,,False,False,,,,2021-0253R1,True,319f890fb7d58d55,2021-0253R1__AD_2021-0253R1_1__EASA_AD_2021_0253R1.pdf
2021-0254,1,2021-0254,2021-0254,2021-11-29,False,False,,,,2021-0254,True,b650598b0af9d732,2021-0254__AD_2021-0254_2__EASA_AD_2021_0254.pdf
2021-0256,1,2021-0256,2021-0256,2021-11-30,False,False,,,,2021-0256,True,a5e4bee83a1a013f,2021-0256__AD_2021-0256_1__EASA_AD_2021_0256_superseded.pdf
2021-0257,1,2021-0257,2021-0257,2021-12-01,False,False,,,,2021-0257,True,753026cafe4d413a,2021-0257__AD_2021-0257_1__EASA_AD_2021_0257_Superseded.pdf
2021-0258,1,2021-0258,2021-0258,2021-12-01,False,False,,,,2021-0258,True,411cbd77ab281ab5,2021-0258__AD_2021-0258_1__EASA_AD_2021_0258_superseded.pdf
2021-0260,1,2021-0260,2021-0260,2021-12-02,False,False,,,,2021-0260,True,e06a8e4cbae789be,2021-0260__AD_2021-0260_2__EASA_AD_2021_0260_superseded.pdf
2021-0261,1,2021-0261,2021-0261,2021-12-06,False,False,,,,2021-0261,True,f1260676af1ea310,2021-0261__AD_2021-0261_1__EASA_AD_2021_0261_superseded.pdf
2021-0262,1,2021-0262,2021-0262,2021-12-27,False,False,,,,2021-0262,True,3a3631c6268434c8,2021-0262__AD_2021-0262_1__EASA_AD_2021_0262_superseded.pdf
2021-0263,1,2021-0263,2021-0263,2021-12-03,False,False,,,,2021-0263,True,ea1a641d56079765,2021-0263__AD_2021-0263_1__EASA_AD_2021_0263.pdf
2021-0269,1,2021-0269,2021-0269,2021-12-17,False,False,,,,2021-0269,True,2f1fd2214b4a3718,2021-0269__AD_2021-0269_1__EASA_AD_2021_0269.pdf
2021-0275,1,2021-0275,2021-0275,2021-12-24,False,False,,,,2021-0275,True,0d9b09f550693d09,2021-0275__AD_2021-0275_1__EASA_AD_2021_0275.pdf
2021-0277,1,2021-0277,2021-0277,2021-12-28,False,False,,,,2021-0277,True,aeaceca7c8f90a65,2021-0277__AD_2021-0277_1__EASA_AD_2021_0277.pdf
2021-0279,1,2021-0279,2021-0279,2021-12-29,False,False,,,,2021-0279,True,eaece2c6484bfa28,2021-0279__AD_2021-0279_2__EASA_AD_2021_0279.pdf
2021-0280,1,2021-0280R1,2021-0280R1,,False,False,,,,2021-0280R1,True,5a8b6886aa6605df,2021-0280R1__AD_2021-0280R1_1__EASA_AD_2021_0280_R1.pdf
2021-0281,1,2021-0281R3,2021-0281R3,,False,False,,,,2021-0281R3,True,b20cc1566bcc8d73,2021-0281R3__AD_2021-0281R3_1__EASA_AD_2021_0281R3.pdf
2021-0284,1,2021-0284,2021-0284,2021-12-31,False,False,,,,2021-0284,True,3baab13fe41b2bd4,2021-0284__AD_2021-0284_1__EASA_AD_2021_0284.pdf
2021-0285,1,2021-0285,2021-0285,2022-01-04,False,False,,,,2021-0285,True,39a862004085f8b2,2021-0285__AD_2021-0285_1__EASA_AD_2021_0285_superseded.pdf
2021-0286,1,2021-0286,2021-0286,2022-01-04,False,False,,,,2021-0286,True,a36d7f18af6e7a27,2021-0286__AD_2021-0286_1__EASA_AD_2021_0286.pdf
2021-0288,1,2021-0288,2021-0288,2022-01-04,False,False,,,,2021-0288,True,22390e8276ade56c,2021-0288__AD_2021-0288_2__EASA_AD_2021_0288.pdf
2021-0291,1,2021-0291R2,2021-0291R2,,False,False,,,,2021-0291R2,True,9ec19ee525efd178,2021-0291R2__AD_2021-0291R2_1__EASA_AD_2021_0291_R2.pdf
2022-0001,1,2022-0001,2022-0001,2022-01-21,False,False,,,,2022-0001,True,64ee8c60f6187ca5,2022-0001__AD_2022-0001_1__EASA_AD_2022_0001.pdf
2022-0004,1,2022-0004,2022-0004,2022-01-25,False,False,,,,2022-0004,True,b1d8b84efcf2dd1d,2022-0004__AD_2022-0004_1__EASA_AD_2022_0004.pdf
2022-0011,1,2022-0011,2022-0011,2022-02-04,False,False,,,,2022-0011,True,eef6c30f969a7d72,2022-0011__AD_2022-0011_1__EASA_AD_2022_0011_superseded.pdf
2022-0013,1,2022-0013,2022-0013,2022-02-08,False,False,,,,2022-0013,True,53ef181a54e0bb9c,2022-0013__AD_2022-0013_1__EASA_AD_2022_0013.pdf
2022-0014,1,2022-0014,2022-0014,2022-02-08,False,False,,,,2022-0014,True,c89599493771551a,2022-0014__AD_2022-0014_1__EASA_AD_2022_0014.pdf
2022-0015,1,2022-0015,2022-0015,2022-02-09,False,False,,,,2022-0015,True,b29286b53fb4b262,2022-0015__AD_2022-0015_1__EASA_AD_2022_0015.pdf
2022-0019,1,2022-0019,2022-0019,2022-02-14,False,False,,,,2022-0019,True,4ccbb2989b2861b6,2022-0019__AD_2022-0019_1__EASA_AD_2022_0019_superseded.pdf
2022-0020,1,2022-0020,2022-0020,2022-02-14,False,False,,,,2022-0020,True,d4adba84c71de2f6,2022-0020__AD_2022-0020_1__EASA_AD_2022_0020.pdf
2022-0022,1,2022-0022,2022-0022,2022-02-16,False,False,,,,2022-0022,True,c95fb3fec3545c92,2022-0022__AD_2022-0022_1__EASA_AD_2022_0022.pdf
2022-0025,1,2022-0025R2,2022-0025R2,,False,False,,,,2022-0025R2,True,55e61332801f1efe,2022-0025R2__AD_2022-0025R2_1__EASA_AD_2022_0025R2.pdf
2022-0026,1,2022-0026,2022-0026,2022-03-02,False,False,,,,2022-0026,True,2003cabcfcd8976a,2022-0026__AD_2022-0026_2__EASA_AD_2022_0026_superseded.pdf
2022-0028,1,2022-0028,2022-0028,2022-03-08,False,False,,,,2022-0028,True,75a78c7d61f4f1fd,2022-0028__AD_2022-0028_1__EASA_AD_2022_0028.pdf
2022-0030,1,2022-0030,2022-0030,2022-03-11,False,False,,,,2022-0030,True,f75051dbe9a74082,2022-0030__AD_2022-0030_1__EASA_AD_2022_0030_superseded.pdf
2022-0031,1,2022-0031,2022-0031,2022-03-11,False,False,,,,2022-0031,True,f048d99bd4f69a01,2022-0031__AD_2022-0031_1__EASA_AD_2022_0031.pdf
2022-0032,1,2022-0032R1,2022-0032R1,,False,False,,,,2022-0032R1,True,789a84a070df52ea,2022-0032R1__AD_2022-0032R1_1__EASA_AD_2022_0032_R1_superseded.pdf
2022-0039,1,2022-0039,2022-0039,2022-03-22,False,False,,,,2022-0039,True,5ca404a9b4e556e6,2022-0039__AD_2022-0039_1__EASA_AD_2022_0039_superseded.pdf
2022-0040,1,2022-0040,2022-0040,2022-03-15,False,False,,,,2022-0040,True,d88f00c67b695f9b,2022-0040__AD_2022-0040_1__EASA_AD_2022_0040_superseded.pdf
2022-0045,1,2022-0045,2022-0045,2022-03-30,False,False,,,,2022-0045,True,c5ddf59ae9fe82a7,2022-0045__AD_2022-0045_1__EASA_AD_2022_0045_superseded.pdf
2022-0048,1,2022-0048,2022-0048,2022-04-01,False,False,,,,2022-0048,True,4778e493588cf728,2022-0048__AD_2022-0048_1__EASA_AD_2022_0048.pdf
2022-0049,1,2022-0049,2022-0049,2022-04-04,False,False,,,,2022-0049,True,249ce5b6fbe30935,2022-0049__AD_2022-0049_1__EASA_AD_2022_0049.pdf
2022-0054,1,2022-0054,2022-0054,2022-04-06,False,False,,,,2022-0054,True,7f0a8b287bb291cb,2022-0054__AD_2022-0054_1__EASA_AD_2022_0054.pdf
2022-0057,1,2022-0057,2022-0057,2022-04-11,False,False,,,,2022-0057,True,fafaaa2f9df9fe66,2022-0057__AD_2022-0057_2__EASA_AD_2022_0057.pdf
2022-0058,1,2022-0058,2022-0058,2022-04-11,False,False,,,,2022-0058,True,772cd84a0961a452,2022-0058__AD_2022-0058_1__EASA_AD_2022_0058.pdf
2022-0060,1,2022-0060,2022-0060,2022-04-15,False,False,,,,2022-0060,True,e762469fd83763b8,2022-0060__AD_2022-0060_1__EASA_AD_2022_0060.pdf
2022-0065,1,2022-0065,2022-0065,2022-04-30,False,False,,,,2022-0065,True,06bc2c69e448e11a,2022-0065__AD_2022-0065_1__EASA_AD_2022_0065.pdf
2022-0075,1,2022-0075,2022-0075,2022-05-05,False,False,,,,2022-0075,True,c4cfa6a2f9af515a,2022-0075__AD_2022-0075_1__EASA_AD_2022_0075_superseded.pdf
2022-0078,1,2022-0078,2022-0078,2022-05-18,False,False,,,,2022-0078,True,bd2dfe54bf7349f9,2022-0078__AD_2022-0078_2__EASA_AD_2022_0078_superseded.pdf
2022-0080,1,2022-0080,2022-0080,2022-05-23,False,False,,,,2022-0080,True,f7cecf34dd012e16,2022-0080__AD_2022-0080_1__EASA_AD_2022-0080_superseded.pdf
2022-0082,1,2022-0082,2022-0082,2022-05-24,False,False,,,,2022-0082,True,357c72bcd8673aec,2022-0082__AD_2022-0082_1__EASA_AD_2022_0082_superseded.pdf
2022-0085,1,2022-0085,2022-0085,2022-05-26,False,False,,,,2022-0085,True,b61aadb299548790,2022-0085__AD_2022-0085_1__EASA_AD_2022_0085_superseded.pdf
2022-0088,1,2022-0088,2022-0088,2022-05-31,False,False,,,,2022-0088,True,2499a67c654ec3e4,2022-0088__AD_2022-0088_1__EASA_AD_2022_0088.pdf
2022-0089,1,2022-0089,2022-0089,2022-05-31,False,False,,,,2022-0089,True,f1f57d23f50d52d5,2022-0089__AD_2022-0089_1__EASA_AD_2022_0089.pdf
2022-0090,1,2022-0090,2022-0090,2022-06-01,False,False,,,,2022-0090,True,a692d3f919b8af6c,2022-0090__AD_2022-0090_1__EASA_AD_2022_0090.pdf
2022-0091,1,2022-0091,2022-0091,2022-06-03,False,False,,,,2022-0091,True,1cd8c1910825aeb0,2022-0091__AD_2022-0091_1__EASA_AD_2022_0091_superseded.pdf
2022-0093,1,2022-0093,2022-0093,2022-06-08,False,False,,,,2022-0093,True,140c95a550e136e0,2022-0093__AD_2022-0093_1__EASA_AD_2022_0093.pdf
2022-0094,1,2022-0094,2022-0094,2022-06-08,False,False,,,,2022-0094,True,50759d7bf0c41f9d,2022-0094__AD_2022-0094_1__EASA_AD_2022_0094.pdf
2022-0096,1,2022-0096R2,2022-0096R2,,False,False,,,,2022-0096R2,True,07a22f3869aa3bfd,2022-0096R2__AD_2022-0096R2_1__EASA_AD_2022_0096_R2_superseded.pdf
2022-0098,1,2022-0098,2022-0098,2022-06-15,False,False,,,,2022-0098,True,339e72b808c5377b,2022-0098__AD_2022-0098_1__EASA_AD_2022_0098.pdf
2022-0100,1,2022-0100,2022-0100,2022-06-16,False,False,,,,2022-0100,True,4232791736b3dfca,2022-0100__AD_2022-0100_1__EASA_AD_2022_0100.pdf
2022-0102,1,2022-0102,2022-0102,2022-06-22,False,False,,,,2022-0102,True,ef376f13ba864d4f,2022-0102__AD_2022-0102_1__EASA_AD_2022_0102_superseded.pdf
2022-0105,1,2022-0105,2022-0105,2022-06-24,False,False,,,,2022-0105,True,93b423afb6c45361,2022-0105__AD_2022-0105_1__EASA_AD_2022_0105_superseded.pdf
2022-0106,1,2022-0106,2022-0106,2022-06-24,False,False,,,,2022-0106,True,e53b73a279c4f616,2022-0106__AD_2022-0106_1__EASA_AD_2022_0106_superseded.pdf
2022-0111,1,2022-0111R1,2022-0111R1,,False,False,,,,2022-0111R1,True,0fc479f3b94e9855,2022-0111R1__AD_2022-0111R1_2__EASA_AD_2022_0111_R1.pdf
2022-0112,1,2022-0112,2022-0112,2022-07-01,False,False,,,,2022-0112,True,03b1b0cbf72365fc,2022-0112__AD_2022-0112_1__EASA_AD_2022_0112.pdf
2022-0115,1,2022-0115,2022-0115,2022-07-04,False,False,,,,2022-0115,True,7ae137ac732a1018,2022-0115__AD_2022-0115_2__EASA_AD_2022_0115.pdf
2022-0116,1,2022-0116,2022-0116,2022-07-05,False,False,,,,2022-0116,True,9c1f8c8e9d2994b3,2022-0116__AD_2022-0116_1__EASA_AD_2022_0116.pdf
2022-0119,1,2022-0119,2022-0119,2022-07-05,False,False,,,,2022-0119,True,e43609bed6b20d32,2022-0119__AD_2022-0119_1__EASA_AD_2022_0119.pdf
2022-0120,1,2022-0120R2,2022-0120R2,,False,False,,,,2022-0120R2,True,1bdd23c7dad9c744,2022-0120R2__AD_2022-0120R2_1__EASA_AD_2022_0120_R2_superseded.pdf
2022-0124,1,2022-0124,2022-0124,2022-07-12,False,False,,,,2022-0124,True,752a6ed02a36d731,2022-0124__AD_2022-0124_1__EASA_AD_2022_0124_superseded.pdf
2022-0125,1,2022-0125,2022-0125,2022-07-12,False,False,,,,2022-0125,True,1dfcc555fa32cd7b,2022-0125__AD_2022-0125_1__EASA_AD_2022_0125_superseded.pdf
2022-0126,1,2022-0126,2022-0126,2022-07-12,False,False,,,,2022-0126,True,41265d208b0fc542,2022-0126__AD_2022-0126_1__EASA_AD_2022_0126.pdf
2022-0127,1,2022-0127,2022-0127,2022-07-12,False,False,,,,2022-0127,True,beba6da05c3e27dd,2022-0127__AD_2022-0127_1__EASA_AD_2022_0127_superseded.pdf
2022-0133,1,2022-0133,2022-0133,2022-07-19,False,False,,,,2022-0133,True,c5c90fbc126685a4,2022-0133__AD_2022-0133_1__EASA_AD_2022_0133.pdf
2022-0147,1,2022-0147,2022-0147,2022-07-28,False,False,,,,2022-0147,True,5b1e5af7dfa25452,2022-0147__AD_2022-0147_1__EASA_AD_2022_0147_C1_superseded.pdf
2022-0151,1,2022-0151,2022-0151,2022-08-09,False,False,,,,2022-0151,True,cd39d6f340897019,2022-0151__AD_2022-0151_1__EASA_AD_2022_0151_superseded.pdf
2022-0156,1,2022-0156,2022-0156,2022-08-16,False,False,,,,2022-0156,True,be47c6ea1726cdbf,2022-0156__AD_2022-0156_1__EASA_AD_2022_0156.pdf
2022-0157,1,2022-0157,2022-0157,2022-08-18,False,False,,,,2022-0157,True,446480973e58d9cc,2022-0157__AD_2022-0157_1__EASA_AD_2022_0157.pdf
2022-0159,1,2022-0159,2022-0159,2022-08-04,False,False,,,,2022-0159,True,8a3e97f8aba38024,2022-0159-CN__AD_2022-0159-CN_1__EASA_AD_2022_0159_CN.pdf
2022-0160,1,2022-0160,2022-0160,2022-08-04,False,False,,,,2022-0160,True,2548a536e6685c02,2022-0160-CN__AD_2022-0160-CN_1__EASA_AD_2022_0160_CN.pdf
2022-0162,1,2022-0162R1,2022-0162R1,2022-08-19,False,False,,,,2022-0162R1,True,1ac13240e88503c9,2022-0162R1__AD_2022-0162R1_1__EASA_AD_2022_0162_R1.pdf
2022-0165,1,2022-0165R1,2022-0165R1,,False,False,,,,2022-0165R1,True,cc9823941b27a051,2022-0165R1__AD_2022-0165R1_1__EASA_AD_2022_0165_R1.pdf
2022-0171,1,2022-0171,2022-0171,2022-09-02,False,False,,,,2022-0171,True,405c61f78ea34f8f,2022-0171__AD_2022-0171_2__EASA_AD_2022_0171.pdf
2022-0172,1,2022-0172,2022-0172,2022-09-05,False,False,,,,2022-0172,True,0b45c1cacca83f3a,2022-0172__AD_2022-0172_1__EASA_AD_2022_0172_superseded.pdf
2022-0173,1,2022-0173,2022-0173,2022-09-07,False,False,,,,2022-0173,True,4344d43789692433,2022-0173__AD_2022-0173_1__EASA_AD_2022_0173_superseded.pdf
2022-0174,1,2022-0174R1,2022-0174R1,,False,False,,,,2022-0174R1,True,11738390053d20cc,2022-0174R1__AD_2022-0174R1_1__EASA_AD_2022_0174_R1_superseded.pdf
2022-0175,1,2022-0175,2022-0175,2022-09-06,False,False,,,,2022-0175,True,70fc5517fd9380b2,2022-0175__AD_2022-0175_2__EASA_AD_2022_0175.pdf
2022-0176,1,2022-0176,2022-0176,2022-09-07,False,False,,,,2022-0176,True,a4b71e5ad90228cf,2022-0176__AD_2022-0176_1__EASA_AD_2022_0176_superseded.pdf
2022-0179,1,2022-0179,2022-0179,2022-09-09,False,False,,,,2022-0179,True,8d7d18c2e03b2743,2022-0179__AD_2022-0179_2__EASA_AD_2022_0179_superseded.pdf
2022-0181,1,2022-0181,2022-0181,2022-09-05,False,False,,,,2022-0181,True,aad21c146a5b3b85,2022-0181__AD_2022-0181_1__EASA_AD_2022_0181_superseded.pdf
2022-0183,1,2022-0183,2022-0183,2022-09-13,False,False,,,,2022-0183,True,92a239c1c905ec9c,2022-0183__AD_2022-0183_1__EASA_AD_2022_0183.pdf
2022-0185,1,2022-0185,2022-0185,2022-09-19,False,False,,,,2022-0185,True,80fe15b6ba03d2e7,2022-0185__AD_2022-0185_1__EASA_AD_2022_0185.pdf
2022-0186,1,2022-0186,2022-0186,2022-09-27,False,False,,,,2022-0186,True,91e0af4a276a6ff9,2022-0186__AD_2022-0186_1__EASA_AD_2022_0186.pdf
2022-0187,1,2022-0187,2022-0187,2022-09-27,False,False,,,,2022-0187,True,0d4c181fcf6e5600,2022-0187__AD_2022-0187_1__EASA_AD_2022_0187_superseded.pdf
2022-0188,1,2022-0188,2022-0188,2022-09-27,False,False,,,,2022-0188,True,e4040e173dad48eb,2022-0188__AD_2022-0188_1__EASA_AD_2022_0188_superseded.pdf
2022-0189,1,2022-0189,2022-0189,2022-10-03,False,False,,,,2022-0189,True,83549cb202e2ee0c,2022-0189__AD_2022-0189_1__EASA_AD_2022_0189.pdf
2022-0190,1,2022-0190,2022-0190,2022-09-28,False,False,,,,2022-0190,True,aa4075e0fd08c6a0,2022-0190__AD_2022-0190_1__EASA_AD_2022_0190.pdf
2022-0192,1,2022-0192,2022-0192,2022-10-07,False,False,,,,2022-0192,True,2433a1780cc0a937,2022-0192__AD_2022-0192_1__EASA_AD_2022_0192_Superseded.pdf
2022-0193,1,2022-0193,2022-0193,2022-10-07,False,False,,,,2022-0193,True,63c0081fe3162796,2022-0193__AD_2022-0193_1__EASA_AD_2022_0193_Superseded.pdf
2022-0194,1,2022-0194,2022-0194,2022-10-07,False,False,,,,2022-0194,True,a517e199aa80ebd1,2022-0194__AD_2022-0194_1__EASA_AD_2022_0194.pdf
2022-0195,1,2022-0195,2022-0195,2022-10-07,False,False,,,,2022-0195,True,c51f67f9951e9ebf,2022-0195__AD_2022-0195_1__EASA_AD_2022_0195.pdf
2022-0196,1,2022-0196,2022-0196,2022-10-04,False,False,,,,2022-0196,True,276e414701db183a,2022-0196__AD_2022-0196_1__EASA_AD_2022_0196_superseded.pdf
2022-0197,1,2022-0197,2022-0197,2022-10-06,False,False,,,,2022-0197,True,2f70e87899358165,2022-0197__AD_2022-0197_1__EASA_AD_2022_0197.pdf
2022-0204,1,2022-0204R1,2022-0204R1,,False,False,,,,2022-0204R1,True,6fff2c5a6c562302,2022-0204R1__AD_2022-0204R1_1__EASA_AD_2022_0204R1_C1.pdf
2022-0211,1,2022-0211,2022-0211,2022-10-31,False,False,,,,2022-0211,True,b170c4d844567449,2022-0211__AD_2022-0211_1__EASA_AD_2022_0211.pdf
2022-0213,1,2022-0213R1,2022-0213R1,,False,False,,,,2022-0213R1,True,45fea7d86c83c43e,2022-0213R1__AD_2022-0213R1_1__EASA_AD_2022_0213_R1.pdf
2022-0217,1,2022-0217R1,2022-0217R1,,False,False,,,,2022-0217R1,True,7da8433ffe871ee3,2022-0217R1__AD_2022-0217R1_1__EASA_AD_2022_0217R1.pdf
2022-0218,1,2022-0218,2022-0218,2022-11-15,False,False,,,,2022-0218,True,cc4f4e3a0dce2253,2022-0218__AD_2022-0218_1__EASA_AD_2022_0218_Superseded.pdf
2022-0222,1,2022-0222,2022-0222,2022-12-05,False,False,,,,2022-0222,True,55c13dd9ffb65867,2022-0222__AD_2022-0222_1__EASA_AD_2022_0222.pdf
2022-0227,1,2022-0227,2022-0227,2022-12-08,False,False,,,,2022-0227,True,8ae3774de0a70ac9,2022-0227__AD_2022-0227_1__EASA_AD_2022_0227_superseded.pdf
2022-0238,1,2022-0238,2022-0238,2022-12-19,False,False,,,,2022-0238,True,3867483b28b134df,2022-0238__AD_2022-0238_1__EASA_AD_2022_0238.pdf
2022-0243,1,2022-0243,2022-0243,2022-12-22,False,False,,,,2022-0243,True,ba53a0447cb3b395,2022-0243__AD_2022-0243_1__EASA_AD_2022_0243_superseded.pdf
2022-0250,1,2022-0250,2022-0250,2022-12-28,False,False,,,,2022-0250,True,7b3b1e4940317c2e,2022-0250__AD_2022-0250_1__EASA_AD_2022_0250_superseded.pdf
2022-0253,1,2022-0253,2022-0253,2023-01-02,False,False,,,,2022-0253,True,5a24a9a9548aa5cf,2022-0253__AD_2022-0253_1__EASA_AD_2022_0253.pdf
2022-0257,1,2022-0257,2022-0257,2023-01-04,False,False,,,,2022-0257,True,7a62d42a80f6ce94,2022-0257__AD_2022-0257_1__EASA_AD_2022_0257.pdf
2022-0262,1,2022-0262,2022-0262,2023-01-04,False,False,,,,2022-0262,True,a803959b94af79e0,2022-0262__AD_2022-0262_1__EASA_AD_2022_0262_superseded.pdf
2022-0263,1,2022-0263,2022-0263,2023-01-04,False,False,,,,2022-0263,True,ac28a8cc39d7e210,2022-0263__AD_2022-0263_1__EASA_AD_2022_0263.pdf
2022-0266,1,2022-0266,2022-0266,2023-01-05,False,False,,,,2022-0266,True,0dbaac7225705af5,2022-0266__AD_2022-0266_1__EASA_AD_2022_0266.pdf
2023-0004,1,2023-0004,2023-0004,2023-01-20,False,False,,,,2023-0004,True,0c97f5e84f63d0e6,2023-0004__AD_2023-0004_1__EASA_AD_2023_0004_superseded.pdf
2023-0008,1,2023-0008,2023-0008,2023-01-30,False,False,,,,2023-0008,True,65b9aaf820776fde,2023-0008__AD_2023-0008_1__EASA_AD_2023_0008_superseded.pdf
2023-0009,1,2023-0009,2023-0009,2023-01-30,False,False,,,,2023-0009,True,562095a198ec98cb,2023-0009__AD_2023-0009_1__EASA_AD_2023_0009.pdf
2023-0011,1,2023-0011R1,2023-0011R1,,False,False,,,,2023-0011R1,True,8db43a256872599d,2023-0011R1__AD_2023-0011R1_1__EASA_AD_2023_0011_R1_superseded.pdf
2023-0012,1,2023-0012,2023-0012,2023-01-31,False,False,,,,2023-0012,True,2139d9bdb9bd09a3,2023-0012__AD_2023-0012_1__EASA_AD_2023_0012.pdf
2023-0014,1,2023-0014,2023-0014,2023-02-01,False,False,,,,2023-0014,True,6074b13e69f507c8,2023-0014__AD_2023-0014_1__EASA_AD_2023_0014.pdf
2023-0015,1,2023-0015,2023-0015,2023-02-02,False,False,,,,2023-0015,True,1b0d95c7c10f6f24,2023-0015__AD_2023-0015_1__EASA_AD_2023_0015_superseded.pdf
